,timestamp,value,hour,weekday,value_avg,day,outliers,scores
0,2014-07-01 00:00:00,9485.5,0,Tuesday,8483.709677419354,1,no,0.10870351084987262
1,2014-07-01 01:00:00,5433.0,1,Tuesday,5028.193548387097,1,no,0.1505373623975088
2,2014-07-01 02:00:00,3346.5,2,Tuesday,3052.1129032258063,1,no,0.16659869418588863
3,2014-07-01 03:00:00,2216.5,3,Tuesday,2039.5806451612902,1,no,0.16704371378349958
4,2014-07-01 04:00:00,2189.5,4,Tuesday,2031.258064516129,1,no,0.17293050831438928
5,2014-07-01 05:00:00,3439.5,5,Tuesday,3207.3387096774195,1,no,0.17938594726902546
6,2014-07-01 06:00:00,8782.5,6,Tuesday,8576.40322580645,1,no,0.1547259213607895
7,2014-07-01 07:00:00,14861.0,7,Tuesday,15314.741935483871,1,no,0.13306716384419104
8,2014-07-01 08:00:00,19133.0,8,Tuesday,18504.435483870966,1,no,0.16422546571957775
9,2014-07-01 09:00:00,19823.0,9,Tuesday,17805.91935483871,1,no,0.13816949410454116
10,2014-07-01 10:00:00,18352.0,10,Tuesday,16311.08064516129,1,no,0.16207681783036537
11,2014-07-01 11:00:00,17856.0,11,Tuesday,16254.741935483871,1,no,0.17896207649395912
12,2014-07-01 12:00:00,18897.0,12,Tuesday,17051.09677419355,1,no,0.1553571925511949
13,2014-07-01 13:00:00,18818.5,13,Tuesday,16915.225806451614,1,no,0.16840057913207407
14,2014-07-01 14:00:00,20068.5,14,Tuesday,17939.048387096773,1,no,0.12893605873147795
15,2014-07-01 15:00:00,18962.0,15,Tuesday,17028.483870967742,1,no,0.15627714439240264
16,2014-07-01 16:00:00,15620.5,16,Tuesday,13960.806451612903,1,no,0.16142272321354167
17,2014-07-01 17:00:00,18364.0,17,Tuesday,17461.387096774193,1,no,0.17696441823185216
18,2014-07-01 18:00:00,25282.0,18,Tuesday,22233.59677419355,1,no,0.07510823502564445
19,2014-07-01 19:00:00,25865.5,19,Tuesday,23166.032258064515,1,no,0.07998255491999995
20,2014-07-01 20:00:00,21634.5,20,Tuesday,22035.870967741936,1,no,0.14797324959768138
21,2014-07-01 21:00:00,23920.0,21,Tuesday,22310.74193548387,1,no,0.13977396146473103
22,2014-07-01 22:00:00,22525.5,22,Tuesday,20481.516129032258,1,no,0.11618226342953453
23,2014-07-01 23:00:00,18107.5,23,Tuesday,16217.370967741936,1,no,0.10576903509634761
24,2014-07-02 00:00:00,11657.5,0,Wednesday,10544.661290322581,2,no,0.10103916733105267
25,2014-07-02 01:00:00,6744.0,1,Wednesday,6272.629032258064,2,no,0.15231797058991003
26,2014-07-02 02:00:00,4227.0,2,Wednesday,3931.564516129032,2,no,0.1646293190652212
