,timestamp,value,hour,weekday,value_avg,day,outliers,scores
0,2014-07-01 00:00:00,9485.5,0,Tuesday,8483.709677419354,1,no,0.11392407637345447
1,2014-07-01 01:00:00,5433.0,1,Tuesday,5028.193548387097,1,no,0.15127337040530509
2,2014-07-01 02:00:00,3346.5,2,Tuesday,3052.1129032258063,1,no,0.1682410237646847
3,2014-07-01 03:00:00,2216.5,3,Tuesday,2039.5806451612902,1,no,0.17311994178375179
4,2014-07-01 04:00:00,2189.5,4,Tuesday,2031.258064516129,1,no,0.18088153388714956
5,2014-07-01 05:00:00,3439.5,5,Tuesday,3207.3387096774195,1,no,0.18043721138483038
6,2014-07-01 06:00:00,8782.5,6,Tuesday,8576.40322580645,1,no,0.16060092367438833
7,2014-07-01 07:00:00,14861.0,7,Tuesday,15314.741935483871,1,no,0.13537577470724949
8,2014-07-01 08:00:00,19133.0,8,Tuesday,18504.435483870966,1,no,0.1648529234618975
9,2014-07-01 09:00:00,19823.0,9,Tuesday,17805.91935483871,1,no,0.13778787310913176
10,2014-07-01 10:00:00,18352.0,10,Tuesday,16311.08064516129,1,no,0.15726577382684676
11,2014-07-01 11:00:00,17856.0,11,Tuesday,16254.741935483871,1,no,0.18143905385923043
12,2014-07-01 12:00:00,18897.0,12,Tuesday,17051.09677419355,1,no,0.15489931010017
13,2014-07-01 13:00:00,18818.5,13,Tuesday,16915.225806451614,1,no,0.161714599672725
14,2014-07-01 14:00:00,20068.5,14,Tuesday,17939.048387096773,1,no,0.12413728536443125
15,2014-07-01 15:00:00,18962.0,15,Tuesday,17028.483870967742,1,no,0.1474792194763438
16,2014-07-01 16:00:00,15620.5,16,Tuesday,13960.806451612903,1,no,0.16287911696655127
17,2014-07-01 17:00:00,18364.0,17,Tuesday,17461.387096774193,1,no,0.172502246876582
18,2014-07-01 18:00:00,25282.0,18,Tuesday,22233.59677419355,1,no,0.08859822918029292
19,2014-07-01 19:00:00,25865.5,19,Tuesday,23166.032258064515,1,no,0.0938448079015306
20,2014-07-01 20:00:00,21634.5,20,Tuesday,22035.870967741936,1,no,0.1579251842604572
21,2014-07-01 21:00:00,23920.0,21,Tuesday,22310.74193548387,1,no,0.15085411582603248
22,2014-07-01 22:00:00,22525.5,22,Tuesday,20481.516129032258,1,no,0.13096047570468172
23,2014-07-01 23:00:00,18107.5,23,Tuesday,16217.370967741936,1,no,0.11984837346128663
24,2014-07-02 00:00:00,11657.5,0,Wednesday,10544.661290322581,2,no,0.10314823246889293
25,2014-07-02 01:00:00,6744.0,1,Wednesday,6272.629032258064,2,no,0.1476034391687142
26,2014-07-02 02:00:00,4227.0,2,Wednesday,3931.564516129032,2,no,0.16471978681788407
27,2014-07-02 03:00:00,2764.0,3,Wednesday,2640.2419354838707,2,no,0.17395479484505716
28,2014-07-02 04:00:00,2527.5,4,Wednesday,2422.2903225806454,2,no,0.1804174027724122
29,2014-07-02 05:00:00,3675.0,5,Wednesday,3381.967741935484,2,no,0.1636943582009155
30,2014-07-02 06:00:00,8933.0,6,Wednesday,8953.548387096775,2,no,0.16603114986142814
