,timestamp,value,hour,weekday,value_avg,day,outliers,scores
0,2014-07-01 00:00:00,37.0,0,Tuesday,259.34018844580646,1,yes,-0.004256679874922731
1,2014-07-01 01:00:00,32.5,1,Tuesday,259.22487594016127,1,no,0.00554221223125162
2,2014-07-01 02:00:00,26.5,2,Tuesday,259.07730537322584,1,yes,-0.010184922071169611
3,2014-07-01 03:00:00,38.5,3,Tuesday,259.3732831932258,1,no,0.042049230938445925
4,2014-07-01 04:00:00,46.5,4,Tuesday,259.53216423612906,1,no,0.046229632714684166
5,2014-07-01 05:00:00,33.75,5,Tuesday,259.45717431419354,1,no,0.04002101874183872
6,2014-07-01 06:00:00,28.0,6,Tuesday,259.11605535677415,1,no,0.017652903960454713
7,2014-07-01 07:00:00,44.75,7,Tuesday,259.55719446903225,1,no,0.04873307732271337
8,2014-07-01 08:00:00,30.25,8,Tuesday,259.45801099548385,1,no,0.03849001596000823
9,2014-07-01 09:00:00,27.0,9,Tuesday,259.27011785112904,1,no,0.028412106634004286
10,2014-07-01 10:00:00,28.25,10,Tuesday,259.77577308580646,1,no,0.025653586703226705
11,2014-07-01 11:00:00,26.5,11,Tuesday,259.79755736064516,1,no,0.012435218327928266
12,2014-07-01 12:00:00,38.25,12,Tuesday,260.3515996903226,1,no,0.05790451009049591
13,2014-07-01 13:00:00,38.75,13,Tuesday,260.2040291267742,1,no,0.058772753540984435
14,2014-07-01 14:00:00,34.5,14,Tuesday,260.10484565161295,1,no,0.039908526404459965
15,2014-07-01 15:00:00,48.75,15,Tuesday,261.54307965,1,no,0.05744848127748936
16,2014-07-01 16:00:00,47.25,16,Tuesday,261.57562622370966,1,no,0.056591673689334265
17,2014-07-01 17:00:00,44.5,17,Tuesday,261.5678502198387,1,no,0.04855951783553614
18,2014-07-01 18:00:00,37.5,18,Tuesday,261.4229774406452,1,no,0.03688066135389256
19,2014-07-01 19:00:00,32.5,19,Tuesday,261.3426207901613,1,no,0.021978776887899176
20,2014-07-01 20:00:00,29.75,20,Tuesday,261.3348447862903,1,no,0.007488759721208438
21,2014-07-01 21:00:00,17.5,21,Tuesday,261.0206171698387,1,yes,-0.042972080252688394
22,2014-07-01 22:00:00,15.5,22,Tuesday,261.03703471435483,1,yes,-0.053582299968958025
23,2014-07-01 23:00:00,40.75,23,Tuesday,261.932484513871,1,yes,-0.019008453357900912
24,2014-07-02 00:00:00,31.5,0,Wednesday,261.71503109258066,2,yes,-0.0225323926960157
25,2014-07-02 01:00:00,49.75,1,Wednesday,262.38467443887095,2,no,0.03240791002459331
26,2014-07-02 02:00:00,41.25,2,Wednesday,262.1914145656452,2,no,0.030385808279342452
27,2014-07-02 03:00:00,48.5,3,Wednesday,262.50621920241935,2,no,0.05246665491718372
28,2014-07-02 04:00:00,33.25,4,Wednesday,262.09521739532255,2,no,0.016842912670507082
29,2014-07-02 05:00:00,51.5,5,Wednesday,262.7648607416129,2,no,0.05999295445428088
30,2014-07-02 06:00:00,43.75,6,Wednesday,262.59579441725805,2,no,0.0418793955523985
31,2014-07-02 07:00:00,32.75,7,Wednesday,262.32188937790323,2,no,0.01341816436898502
32,2014-07-02 08:00:00,36.25,8,Wednesday,262.5157262806452,2,no,0.02506540426988335
33,2014-07-02 09:00:00,52.5,9,Wednesday,263.1208534979032,2,no,0.06611509549266903
34,2014-07-02 10:00:00,65.75,10,Wednesday,263.62920652790325,2,no,0.09790461580348497
35,2014-07-02 11:00:00,53.75,11,Wednesday,263.3230434243548,2,no,0.06802224791158429
36,2014-07-02 12:00:00,50.75,12,Wednesday,263.3072029046774,2,no,0.06180197341181859
37,2014-07-02 13:00:00,53.5,13,Wednesday,263.47684625564517,2,no,0.07502027407960954
38,2014-07-02 14:00:00,51.75,14,Wednesday,263.5013283132258,2,no,0.0729724337619776
39,2014-07-02 15:00:00,39.25,15,Wednesday,263.1790361804839,2,no,0.027908323875269314
40,2014-07-02 16:00:00,43.25,16,Wednesday,263.38900210887095,2,no,0.0399575237818508
41,2014-07-02 17:00:00,54.5,17,Wednesday,263.8328390103226,2,no,0.06613553179445963
42,2014-07-02 18:00:00,52.25,18,Wednesday,263.84119203403225,2,no,0.05306826132686193
